ParticleID,Vignette,Class
20180528_Huron_293_2mm_rep2_000021_particle_3812,20180528_Huron_293_2mm_rep2_000021_vign003812.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3813,20180528_Huron_293_2mm_rep2_000021_vign003813.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3814,20180528_Huron_293_2mm_rep2_000021_vign003814.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3815,20180528_Huron_293_2mm_rep2_000021_vign003815.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3816,20180528_Huron_293_2mm_rep2_000021_vign003816.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3817,20180528_Huron_293_2mm_rep2_000021_vign003817.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3818,20180528_Huron_293_2mm_rep2_000021_vign003818.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3819,20180528_Huron_293_2mm_rep2_000021_vign003819.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3820,20180528_Huron_293_2mm_rep2_000021_vign003820.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3821,20180528_Huron_293_2mm_rep2_000021_vign003821.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3822,20180528_Huron_293_2mm_rep2_000021_vign003822.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3823,20180528_Huron_293_2mm_rep2_000021_vign003823.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3824,20180528_Huron_293_2mm_rep2_000021_vign003824.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3825,20180528_Huron_293_2mm_rep2_000021_vign003825.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3826,20180528_Huron_293_2mm_rep2_000021_vign003826.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3827,20180528_Huron_293_2mm_rep2_000021_vign003827.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3828,20180528_Huron_293_2mm_rep2_000021_vign003828.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3829,20180528_Huron_293_2mm_rep2_000021_vign003829.png,Chironomid
20180528_Huron_293_2mm_rep2_000021_particle_3830,20180528_Huron_293_2mm_rep2_000021_vign003830.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3831,20180528_Huron_293_2mm_rep2_000021_vign003831.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3832,20180528_Huron_293_2mm_rep2_000021_vign003832.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3833,20180528_Huron_293_2mm_rep2_000021_vign003833.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3834,20180528_Huron_293_2mm_rep2_000021_vign003834.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3835,20180528_Huron_293_2mm_rep2_000021_vign003835.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3836,20180528_Huron_293_2mm_rep2_000021_vign003836.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3837,20180528_Huron_293_2mm_rep2_000021_vign003837.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3838,20180528_Huron_293_2mm_rep2_000021_vign003838.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3839,20180528_Huron_293_2mm_rep2_000021_vign003839.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3840,20180528_Huron_293_2mm_rep2_000021_vign003840.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3841,20180528_Huron_293_2mm_rep2_000021_vign003841.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3842,20180528_Huron_293_2mm_rep2_000021_vign003842.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3843,20180528_Huron_293_2mm_rep2_000021_vign003843.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3844,20180528_Huron_293_2mm_rep2_000021_vign003844.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3845,20180528_Huron_293_2mm_rep2_000021_vign003845.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3846,20180528_Huron_293_2mm_rep2_000021_vign003846.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3847,20180528_Huron_293_2mm_rep2_000021_vign003847.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3848,20180528_Huron_293_2mm_rep2_000021_vign003848.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3849,20180528_Huron_293_2mm_rep2_000021_vign003849.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3850,20180528_Huron_293_2mm_rep2_000021_vign003850.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3851,20180528_Huron_293_2mm_rep2_000021_vign003851.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3852,20180528_Huron_293_2mm_rep2_000021_vign003852.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3853,20180528_Huron_293_2mm_rep2_000021_vign003853.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3854,20180528_Huron_293_2mm_rep2_000021_vign003854.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3855,20180528_Huron_293_2mm_rep2_000021_vign003855.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3856,20180528_Huron_293_2mm_rep2_000021_vign003856.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3857,20180528_Huron_293_2mm_rep2_000021_vign003857.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3858,20180528_Huron_293_2mm_rep2_000021_vign003858.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3859,20180528_Huron_293_2mm_rep2_000021_vign003859.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3860,20180528_Huron_293_2mm_rep2_000021_vign003860.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3861,20180528_Huron_293_2mm_rep2_000021_vign003861.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3862,20180528_Huron_293_2mm_rep2_000021_vign003862.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3863,20180528_Huron_293_2mm_rep2_000021_vign003863.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3864,20180528_Huron_293_2mm_rep2_000021_vign003864.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3865,20180528_Huron_293_2mm_rep2_000021_vign003865.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3866,20180528_Huron_293_2mm_rep2_000021_vign003866.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3867,20180528_Huron_293_2mm_rep2_000021_vign003867.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3868,20180528_Huron_293_2mm_rep2_000021_vign003868.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3869,20180528_Huron_293_2mm_rep2_000021_vign003869.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000021_particle_3870,20180528_Huron_293_2mm_rep2_000021_vign003870.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3871,20180528_Huron_293_2mm_rep2_000022_vign003871.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3872,20180528_Huron_293_2mm_rep2_000022_vign003872.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3873,20180528_Huron_293_2mm_rep2_000022_vign003873.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3874,20180528_Huron_293_2mm_rep2_000022_vign003874.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3875,20180528_Huron_293_2mm_rep2_000022_vign003875.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3876,20180528_Huron_293_2mm_rep2_000022_vign003876.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3877,20180528_Huron_293_2mm_rep2_000022_vign003877.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3878,20180528_Huron_293_2mm_rep2_000022_vign003878.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3879,20180528_Huron_293_2mm_rep2_000022_vign003879.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3880,20180528_Huron_293_2mm_rep2_000022_vign003880.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3881,20180528_Huron_293_2mm_rep2_000022_vign003881.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3882,20180528_Huron_293_2mm_rep2_000022_vign003882.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3883,20180528_Huron_293_2mm_rep2_000022_vign003883.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3884,20180528_Huron_293_2mm_rep2_000022_vign003884.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3885,20180528_Huron_293_2mm_rep2_000022_vign003885.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3886,20180528_Huron_293_2mm_rep2_000022_vign003886.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3887,20180528_Huron_293_2mm_rep2_000022_vign003887.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3888,20180528_Huron_293_2mm_rep2_000022_vign003888.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3889,20180528_Huron_293_2mm_rep2_000022_vign003889.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3890,20180528_Huron_293_2mm_rep2_000022_vign003890.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3891,20180528_Huron_293_2mm_rep2_000022_vign003891.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3892,20180528_Huron_293_2mm_rep2_000022_vign003892.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3893,20180528_Huron_293_2mm_rep2_000022_vign003893.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3894,20180528_Huron_293_2mm_rep2_000022_vign003894.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3895,20180528_Huron_293_2mm_rep2_000022_vign003895.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3896,20180528_Huron_293_2mm_rep2_000022_vign003896.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3897,20180528_Huron_293_2mm_rep2_000022_vign003897.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3898,20180528_Huron_293_2mm_rep2_000022_vign003898.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3899,20180528_Huron_293_2mm_rep2_000022_vign003899.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3900,20180528_Huron_293_2mm_rep2_000022_vign003900.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3901,20180528_Huron_293_2mm_rep2_000022_vign003901.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3902,20180528_Huron_293_2mm_rep2_000022_vign003902.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3903,20180528_Huron_293_2mm_rep2_000022_vign003903.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3904,20180528_Huron_293_2mm_rep2_000022_vign003904.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3905,20180528_Huron_293_2mm_rep2_000022_vign003905.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3906,20180528_Huron_293_2mm_rep2_000022_vign003906.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3907,20180528_Huron_293_2mm_rep2_000022_vign003907.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3908,20180528_Huron_293_2mm_rep2_000022_vign003908.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3909,20180528_Huron_293_2mm_rep2_000022_vign003909.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3910,20180528_Huron_293_2mm_rep2_000022_vign003910.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3911,20180528_Huron_293_2mm_rep2_000022_vign003911.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3912,20180528_Huron_293_2mm_rep2_000022_vign003912.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3913,20180528_Huron_293_2mm_rep2_000022_vign003913.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3914,20180528_Huron_293_2mm_rep2_000022_vign003914.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3915,20180528_Huron_293_2mm_rep2_000022_vign003915.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3916,20180528_Huron_293_2mm_rep2_000022_vign003916.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3917,20180528_Huron_293_2mm_rep2_000022_vign003917.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3918,20180528_Huron_293_2mm_rep2_000022_vign003918.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3919,20180528_Huron_293_2mm_rep2_000022_vign003919.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3920,20180528_Huron_293_2mm_rep2_000022_vign003920.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3921,20180528_Huron_293_2mm_rep2_000022_vign003921.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3922,20180528_Huron_293_2mm_rep2_000022_vign003922.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3923,20180528_Huron_293_2mm_rep2_000022_vign003923.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3924,20180528_Huron_293_2mm_rep2_000022_vign003924.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000022_particle_3925,20180528_Huron_293_2mm_rep2_000022_vign003925.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3926,20180528_Huron_293_2mm_rep2_000023_vign003926.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3927,20180528_Huron_293_2mm_rep2_000023_vign003927.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3928,20180528_Huron_293_2mm_rep2_000023_vign003928.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3929,20180528_Huron_293_2mm_rep2_000023_vign003929.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3930,20180528_Huron_293_2mm_rep2_000023_vign003930.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3931,20180528_Huron_293_2mm_rep2_000023_vign003931.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3932,20180528_Huron_293_2mm_rep2_000023_vign003932.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3933,20180528_Huron_293_2mm_rep2_000023_vign003933.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3934,20180528_Huron_293_2mm_rep2_000023_vign003934.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3935,20180528_Huron_293_2mm_rep2_000023_vign003935.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3936,20180528_Huron_293_2mm_rep2_000023_vign003936.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3937,20180528_Huron_293_2mm_rep2_000023_vign003937.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3938,20180528_Huron_293_2mm_rep2_000023_vign003938.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3939,20180528_Huron_293_2mm_rep2_000023_vign003939.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3940,20180528_Huron_293_2mm_rep2_000023_vign003940.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3941,20180528_Huron_293_2mm_rep2_000023_vign003941.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3942,20180528_Huron_293_2mm_rep2_000023_vign003942.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3943,20180528_Huron_293_2mm_rep2_000023_vign003943.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3944,20180528_Huron_293_2mm_rep2_000023_vign003944.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3945,20180528_Huron_293_2mm_rep2_000023_vign003945.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3946,20180528_Huron_293_2mm_rep2_000023_vign003946.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3947,20180528_Huron_293_2mm_rep2_000023_vign003947.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3948,20180528_Huron_293_2mm_rep2_000023_vign003948.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3949,20180528_Huron_293_2mm_rep2_000023_vign003949.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3950,20180528_Huron_293_2mm_rep2_000023_vign003950.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3951,20180528_Huron_293_2mm_rep2_000023_vign003951.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3952,20180528_Huron_293_2mm_rep2_000023_vign003952.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3953,20180528_Huron_293_2mm_rep2_000023_vign003953.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3954,20180528_Huron_293_2mm_rep2_000023_vign003954.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3955,20180528_Huron_293_2mm_rep2_000023_vign003955.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3956,20180528_Huron_293_2mm_rep2_000023_vign003956.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3957,20180528_Huron_293_2mm_rep2_000023_vign003957.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3958,20180528_Huron_293_2mm_rep2_000023_vign003958.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3959,20180528_Huron_293_2mm_rep2_000023_vign003959.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3960,20180528_Huron_293_2mm_rep2_000023_vign003960.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3961,20180528_Huron_293_2mm_rep2_000023_vign003961.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3962,20180528_Huron_293_2mm_rep2_000023_vign003962.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3963,20180528_Huron_293_2mm_rep2_000023_vign003963.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3964,20180528_Huron_293_2mm_rep2_000023_vign003964.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3965,20180528_Huron_293_2mm_rep2_000023_vign003965.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3966,20180528_Huron_293_2mm_rep2_000023_vign003966.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3967,20180528_Huron_293_2mm_rep2_000023_vign003967.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3968,20180528_Huron_293_2mm_rep2_000023_vign003968.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3969,20180528_Huron_293_2mm_rep2_000023_vign003969.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3970,20180528_Huron_293_2mm_rep2_000023_vign003970.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3971,20180528_Huron_293_2mm_rep2_000023_vign003971.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3972,20180528_Huron_293_2mm_rep2_000023_vign003972.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3973,20180528_Huron_293_2mm_rep2_000023_vign003973.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3974,20180528_Huron_293_2mm_rep2_000023_vign003974.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3975,20180528_Huron_293_2mm_rep2_000023_vign003975.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3976,20180528_Huron_293_2mm_rep2_000023_vign003976.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3977,20180528_Huron_293_2mm_rep2_000023_vign003977.png,Chironomid
20180528_Huron_293_2mm_rep2_000023_particle_3978,20180528_Huron_293_2mm_rep2_000023_vign003978.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3979,20180528_Huron_293_2mm_rep2_000023_vign003979.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3980,20180528_Huron_293_2mm_rep2_000023_vign003980.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3981,20180528_Huron_293_2mm_rep2_000023_vign003981.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3982,20180528_Huron_293_2mm_rep2_000023_vign003982.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3983,20180528_Huron_293_2mm_rep2_000023_vign003983.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3984,20180528_Huron_293_2mm_rep2_000023_vign003984.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3985,20180528_Huron_293_2mm_rep2_000023_vign003985.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3986,20180528_Huron_293_2mm_rep2_000023_vign003986.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3987,20180528_Huron_293_2mm_rep2_000023_vign003987.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3988,20180528_Huron_293_2mm_rep2_000023_vign003988.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3989,20180528_Huron_293_2mm_rep2_000023_vign003989.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3990,20180528_Huron_293_2mm_rep2_000023_vign003990.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3991,20180528_Huron_293_2mm_rep2_000023_vign003991.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3992,20180528_Huron_293_2mm_rep2_000023_vign003992.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3993,20180528_Huron_293_2mm_rep2_000023_vign003993.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3994,20180528_Huron_293_2mm_rep2_000023_vign003994.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3995,20180528_Huron_293_2mm_rep2_000023_vign003995.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3996,20180528_Huron_293_2mm_rep2_000023_vign003996.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3997,20180528_Huron_293_2mm_rep2_000023_vign003997.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3998,20180528_Huron_293_2mm_rep2_000023_vign003998.png,Calanoid_1
20180528_Huron_293_2mm_rep2_000023_particle_3999,20180528_Huron_293_2mm_rep2_000023_vign003999.png,Calanoid_1
